locus_tag	ftype	length_bp	gene	EC_number	COG	product
IEKICEID_00395	CDS	447	ulaC_1		COG1762	Ascorbate-specific PTS system EIIA component
IEKICEID_00396	CDS	957	gntR_1			HTH-type transcriptional regulator GntR
IEKICEID_00397	CDS	894				hypothetical protein
IEKICEID_00398	CDS	288				hypothetical protein
IEKICEID_00399	CDS	390				hypothetical protein
IEKICEID_00400	CDS	1629	araB	2.7.1.16	COG1069	Ribulokinase
IEKICEID_00401	CDS	729	rbtD	1.1.1.56		Ribitol 2-dehydrogenase
IEKICEID_00402	CDS	1035	purR_1			HTH-type transcriptional repressor PurR
IEKICEID_00403	CDS	777	fetB		COG0390	putative iron export permease protein FetB
IEKICEID_00404	CDS	654	fetA_1	3.6.3.-	COG4619	putative iron export ATP-binding protein FetA
IEKICEID_00405	CDS	762	golD	1.1.1.6		NAD-dependent glycerol dehydrogenase
IEKICEID_00406	CDS	2010	tktA_1	2.2.1.1	COG0021	Transketolase 1
IEKICEID_00407	CDS	453	derI	5.3.1.34	COG0698	D-erythrulose-4-phosphate isomerase
IEKICEID_00408	CDS	1113	eltD_1	1.1.1.-	COG1063	Erythritol/L-threitol dehydrogenase
IEKICEID_00409	CDS	1272	csbX_1		COG0477	Alpha-ketoglutarate permease
IEKICEID_00410	CDS	1002	dhaK-2	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase 2, dihydroxyacetone-binding subunit DhaK
IEKICEID_00411	CDS	654	dhaL-2	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase 2, ADP-binding subunit DhaL
IEKICEID_00412	CDS	963	lsrR		COG2390	Transcriptional regulator LsrR
IEKICEID_00413	CDS	381	crcB		COG0239	Putative fluoride ion transporter CrcB
IEKICEID_00414	CDS	951	eryD		COG2390	Erythritol catabolism regulatory protein EryD
IEKICEID_00415	CDS	1389	uxaB_1	1.1.1.58		Altronate oxidoreductase
IEKICEID_00416	CDS	1470	xylB_1	2.7.1.17	COG1070	Xylulose kinase
IEKICEID_00417	CDS	1290	csbX_2		COG0477	Alpha-ketoglutarate permease
IEKICEID_00418	CDS	1224				hypothetical protein
IEKICEID_00419	CDS	1236	hyuC	3.5.1.87		N-carbamoyl-L-amino-acid hydrolase
IEKICEID_00420	CDS	1185	scmP	3.5.1.-	COG1473	N-acetylcysteine deacetylase
IEKICEID_00421	CDS	177	ydcY			putative protein YdcY
IEKICEID_00422	CDS	561	sutR_1		COG1396	HTH-type transcriptional regulator SutR
IEKICEID_00423	CDS	693				hypothetical protein
IEKICEID_00424	CDS	318				hypothetical protein
IEKICEID_00425	CDS	189				hypothetical protein
IEKICEID_00426	CDS	396				hypothetical protein
IEKICEID_00427	CDS	1005				hypothetical protein
IEKICEID_00428	CDS	390				hypothetical protein
IEKICEID_00429	CDS	1392	tcyP		COG1823	L-cystine uptake protein TcyP
IEKICEID_00430	CDS	576	ydjM		COG1988	Inner membrane protein YdjM
IEKICEID_00431	CDS	666	hxpB	3.1.3.68	COG0637	Hexitol phosphatase B
IEKICEID_00432	CDS	540				hypothetical protein
IEKICEID_00433	CDS	870		2.7.1.-		putative ketoamine kinase
IEKICEID_00434	CDS	1839				hypothetical protein
IEKICEID_00435	CDS	633	cutD_1	1.97.1.-		Choline trimethylamine-lyase activating enzyme
IEKICEID_00436	CDS	6303				hypothetical protein
IEKICEID_00437	CDS	1353				hypothetical protein
IEKICEID_00438	CDS	867	mntB_1			Manganese transport system membrane protein MntB
IEKICEID_00439	CDS	891	mntB_2			Manganese transport system membrane protein MntB
IEKICEID_00440	CDS	891	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IEKICEID_00441	CDS	912	yfeA		COG0803	Periplasmic chelated iron-binding protein YfeA
IEKICEID_00442	CDS	654	emtA	4.2.2.-	COG0741	Endo-type membrane-bound lytic murein transglycosylase A
IEKICEID_00443	CDS	705				hypothetical protein
IEKICEID_00444	CDS	414	fosA	2.5.1.18		Glutathione transferase FosA
IEKICEID_00445	CDS	399				hypothetical protein
IEKICEID_00446	CDS	486				hypothetical protein
IEKICEID_00447	CDS	588				hypothetical protein
IEKICEID_00448	CDS	1929	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
IEKICEID_00449	CDS	432	infC_1		COG0290	Translation initiation factor IF-3
IEKICEID_00450	CDS	432	infC_2		COG0290	Translation initiation factor IF-3
IEKICEID_00451	CDS	198	rpmI		COG0291	50S ribosomal protein L35
IEKICEID_00452	CDS	357	rplT		COG0292	50S ribosomal protein L20
IEKICEID_00453	CDS	984	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
IEKICEID_00454	CDS	2388	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
IEKICEID_00455	CDS	297	ihfA		COG0776	Integration host factor subunit alpha
IEKICEID_00456	CDS	636				hypothetical protein
IEKICEID_00457	CDS	1149				hypothetical protein
IEKICEID_00458	CDS	1791				hypothetical protein
IEKICEID_00459	CDS	219				hypothetical protein
IEKICEID_00460	CDS	1098				hypothetical protein
IEKICEID_00461	CDS	447				hypothetical protein
IEKICEID_00462	CDS	2700				hypothetical protein
IEKICEID_00463	CDS	309				hypothetical protein
IEKICEID_00464	CDS	516				hypothetical protein
IEKICEID_00465	CDS	1173	gpFI			Putative prophage major tail sheath protein
IEKICEID_00466	CDS	504				hypothetical protein
IEKICEID_00467	CDS	477				hypothetical protein
IEKICEID_00468	CDS	1569				hypothetical protein
IEKICEID_00469	CDS	612				hypothetical protein
IEKICEID_00470	CDS	912				hypothetical protein
IEKICEID_00471	CDS	342				hypothetical protein
IEKICEID_00472	CDS	624				hypothetical protein
IEKICEID_00473	CDS	381				hypothetical protein
IEKICEID_00474	CDS	618				hypothetical protein
IEKICEID_00475	CDS	444				hypothetical protein
IEKICEID_00476	CDS	561				hypothetical protein
IEKICEID_00477	CDS	444				hypothetical protein
IEKICEID_00478	CDS	306				hypothetical protein
IEKICEID_00479	CDS	204				hypothetical protein
IEKICEID_00480	CDS	477				hypothetical protein
IEKICEID_00481	CDS	657				hypothetical protein
IEKICEID_00482	CDS	1095				hypothetical protein
IEKICEID_00483	CDS	828				hypothetical protein
IEKICEID_00484	CDS	1758				hypothetical protein
IEKICEID_00485	CDS	1038				hypothetical protein
IEKICEID_00486	CDS	957				hypothetical protein
IEKICEID_00487	CDS	1515				hypothetical protein
IEKICEID_00488	CDS	2412				hypothetical protein
IEKICEID_00489	CDS	324				hypothetical protein
IEKICEID_00490	CDS	828	dam_1	2.1.1.72	COG0338	DNA adenine methylase
IEKICEID_00491	CDS	297				hypothetical protein
IEKICEID_00492	CDS	222				hypothetical protein
IEKICEID_00493	CDS	261				hypothetical protein
IEKICEID_00494	CDS	432				hypothetical protein
IEKICEID_00495	CDS	219				hypothetical protein
IEKICEID_00496	CDS	351				hypothetical protein
IEKICEID_00497	CDS	291				hypothetical protein
IEKICEID_00498	CDS	213				hypothetical protein
IEKICEID_00499	CDS	1014	xerC_2			Tyrosine recombinase XerC
IEKICEID_00500	CDS	969				hypothetical protein
IEKICEID_00501	CDS	1002	btuC		COG4139	Vitamin B12 import system permease protein BtuC
IEKICEID_00502	CDS	774	btuD_3	7.6.2.8	COG4138	Vitamin B12 import ATP-binding protein BtuD
IEKICEID_00503	CDS	1146	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
IEKICEID_00504	CDS	993	arnC_1	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
IEKICEID_00505	CDS	1986	arnA			Bifunctional polymyxin resistance protein ArnA
IEKICEID_00506	CDS	894	arnD	3.5.1.-		putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
IEKICEID_00507	CDS	1659	arnT_1	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
IEKICEID_00508	CDS	348	arnE			putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
IEKICEID_00509	CDS	408	arnF			putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
IEKICEID_00510	CDS	489				hypothetical protein
IEKICEID_00511	CDS	1017	lplA	6.3.1.20	COG0095	Lipoate-protein ligase A
IEKICEID_00512	CDS	372	rob_1		COG2207	Right origin-binding protein
IEKICEID_00513	CDS	1029	hemS_1		COG3720	Hemin transport protein HemS
IEKICEID_00514	CDS	2175	hemR_1		COG1629	Hemin receptor
IEKICEID_00515	CDS	1050	aroH_1	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive
IEKICEID_00516	CDS	864	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
IEKICEID_00517	CDS	2379	ppsA	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
IEKICEID_00518	CDS	1116	ydiK		COG0628	Putative transport protein YdiK
IEKICEID_00519	CDS	3054			COG0247	putative protein
IEKICEID_00520	CDS	417	menI	3.1.2.28	COG2050	1,4-dihydroxy-2-naphthoyl-CoA hydrolase
IEKICEID_00521	CDS	369	sufA		COG0316	Protein SufA
IEKICEID_00522	CDS	1500	sufB		COG0719	FeS cluster assembly protein SufB
IEKICEID_00523	CDS	747	sufC		COG0396	putative ATP-dependent transporter SufC
IEKICEID_00524	CDS	1308	sufD		COG0719	FeS cluster assembly protein SufD
IEKICEID_00525	CDS	1239	sufS	2.8.1.7	COG0520	Cysteine desulfurase
IEKICEID_00526	CDS	417	sufE		COG2166	Cysteine desulfuration protein SufE
IEKICEID_00527	CDS	1065	ycfS	2.-.-.-	COG1376	putative L,D-transpeptidase YcfS
IEKICEID_00528	CDS	237	lpp1			Major outer membrane lipoprotein Lpp 1
IEKICEID_00529	CDS	1413	pykF	2.7.1.40	COG0469	Pyruvate kinase I
IEKICEID_00530	tRNA	77				tRNA-Val(gac)
IEKICEID_00531	tRNA	77				tRNA-Val(gac)
IEKICEID_00532	tRNA	77				tRNA-Val(gac)
IEKICEID_00533	CDS	1374	mdtK		COG0534	Multidrug resistance protein MdtK
IEKICEID_00534	CDS	666	ribC	2.5.1.9	COG0307	Riboflavin synthase
IEKICEID_00535	CDS	273				hypothetical protein
IEKICEID_00536	CDS	759				hypothetical protein
IEKICEID_00537	CDS	1167	ydhC_1			Inner membrane transport protein YdhC
IEKICEID_00538	CDS	906	allS_1			HTH-type transcriptional activator AllS
IEKICEID_00539	CDS	1026	purR_2		COG1609	HTH-type transcriptional repressor PurR
IEKICEID_00540	CDS	579	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
IEKICEID_00541	CDS	348	grxD		COG0278	Glutaredoxin 4
IEKICEID_00542	CDS	645	rnt	3.1.13.-	COG0847	Ribonuclease T
IEKICEID_00543	CDS	408	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
IEKICEID_00544	CDS	240				hypothetical protein
IEKICEID_00545	CDS	435	slyA			Transcriptional regulator SlyA
IEKICEID_00546	CDS	468	slyB		COG3133	Outer membrane lipoprotein SlyB
IEKICEID_00547	CDS	1122	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
IEKICEID_00548	CDS	654	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
IEKICEID_00549	CDS	1275	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
IEKICEID_00550	CDS	864	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
IEKICEID_00551	CDS	606	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
IEKICEID_00552	CDS	867				hypothetical protein
IEKICEID_00553	CDS	804	sapF		COG4167	Putrescine export system ATP-binding protein SapF
IEKICEID_00554	CDS	996	sapD		COG4170	Peptide transport system ATP-binding protein SapD
IEKICEID_00555	CDS	891	sapC		COG4171	Putrescine export system permease protein SapC
IEKICEID_00556	CDS	966	sapB_1		COG4168	Putrescine export system permease protein SapB
IEKICEID_00557	CDS	1686	sapA		COG4166	Peptide transport periplasmic protein SapA
IEKICEID_00558	CDS	606				hypothetical protein
IEKICEID_00559	CDS	1017	pspF		COG1221	Psp operon transcriptional activator
IEKICEID_00560	CDS	666	pspA		COG1842	Phage shock protein A
IEKICEID_00561	CDS	231	pspB_1			Phage shock protein B
IEKICEID_00562	CDS	357	pspC		COG1983	Phage shock protein C
IEKICEID_00563	CDS	180				hypothetical protein
IEKICEID_00564	CDS	1398	ycjX		COG3106	putative protein YcjX
IEKICEID_00565	CDS	1056				hypothetical protein
IEKICEID_00566	CDS	1560	tyrR			Transcriptional regulatory protein TyrR
IEKICEID_00567	CDS	426				hypothetical protein
IEKICEID_00568	CDS	375				hypothetical protein
IEKICEID_00569	CDS	504	tpx	1.11.1.15	COG2077	Thiol peroxidase
IEKICEID_00570	CDS	1623	mppA		COG4166	Periplasmic murein peptide-binding protein
IEKICEID_00571	CDS	984	zntB		COG0598	Zinc transport protein ZntB
IEKICEID_00572	CDS	915	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
IEKICEID_00573	CDS	141				hypothetical protein
IEKICEID_00574	CDS	642	cat3	2.3.1.28		Chloramphenicol acetyltransferase 3
IEKICEID_00575	CDS	243				hypothetical protein
IEKICEID_00576	CDS	696	ygeA	5.1.1.13		L-aspartate/glutamate-specific racemase
IEKICEID_00577	CDS	411				hypothetical protein
IEKICEID_00578	CDS	189				hypothetical protein
IEKICEID_00579	CDS	780				hypothetical protein
IEKICEID_00580	CDS	141				hypothetical protein
IEKICEID_00581	CDS	930	yceM	1.-.-.-	COG0673	Putative oxidoreductase YceM
IEKICEID_00582	CDS	438				hypothetical protein
IEKICEID_00583	CDS	429	uspG_1		COG0589	Universal stress protein UP12
IEKICEID_00584	CDS	336				hypothetical protein
IEKICEID_00585	CDS	438	uspG_2		COG0589	Universal stress protein UP12
IEKICEID_00586	CDS	342				hypothetical protein
IEKICEID_00587	CDS	399				hypothetical protein
IEKICEID_00588	CDS	642				hypothetical protein
IEKICEID_00589	CDS	813	yjjP		COG2966	Inner membrane protein YjjP
IEKICEID_00590	CDS	471				hypothetical protein
IEKICEID_00591	CDS	1056				hypothetical protein
IEKICEID_00592	CDS	786	phoH		COG1702	Protein PhoH
IEKICEID_00593	CDS	654	zinT		COG3443	Metal-binding protein ZinT
IEKICEID_00594	CDS	840	viuB_2		COG2375	Vibriobactin utilization protein ViuB
IEKICEID_00595	CDS	180				hypothetical protein
IEKICEID_00596	CDS	1011	appB	7.1.1.3	COG1294	Cytochrome bd-II ubiquinol oxidase subunit 2
IEKICEID_00597	CDS	1338	appC	7.1.1.3	COG1271	Cytochrome bd-II ubiquinol oxidase subunit 1
IEKICEID_00598	CDS	1425	norG		COG1167	HTH-type transcriptional regulator NorG
IEKICEID_00599	CDS	567	ves_1		COG3758	Protein Ves
IEKICEID_00600	CDS	612	leuE_1		COG1280	Leucine efflux protein
IEKICEID_00601	CDS	474	lrp_1		COG1522	Leucine-responsive regulatory protein
IEKICEID_00602	CDS	1344				hypothetical protein
IEKICEID_00603	CDS	690	torD_1			Chaperone protein TorD
IEKICEID_00604	CDS	2583	dmsA_1	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
IEKICEID_00605	CDS	543	dmsB_2		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
IEKICEID_00606	CDS	855				hypothetical protein
IEKICEID_00607	CDS	2175	fecA		COG4772	Fe(3+) dicitrate transport protein FecA
IEKICEID_00608	CDS	1146				hypothetical protein
IEKICEID_00609	CDS	1794	cocE	3.1.1.84		Cocaine esterase
IEKICEID_00610	CDS	1416				hypothetical protein
IEKICEID_00611	CDS	723	kdgR_2		COG1414	Transcriptional regulator KdgR
IEKICEID_00612	CDS	981	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
IEKICEID_00613	CDS	1653	ipdC_1	4.1.1.74	COG3961	Indole-3-pyruvate decarboxylase
IEKICEID_00614	CDS	894	gltC_1			HTH-type transcriptional regulator GltC
IEKICEID_00615	CDS	1179	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
IEKICEID_00616	CDS	1614	alkJ	1.1.99.-		Alcohol dehydrogenase [acceptor]
IEKICEID_00617	CDS	531				hypothetical protein
IEKICEID_00618	CDS	900				hypothetical protein
IEKICEID_00619	CDS	624				hypothetical protein
IEKICEID_00620	CDS	765	papD_1		COG3121	Chaperone protein PapD
IEKICEID_00621	CDS	2502	papC_1		COG3188	Outer membrane usher protein PapC
IEKICEID_00622	CDS	432	papH_1			PAP fimbrial minor pilin protein
IEKICEID_00623	CDS	534	smfA_1			Fimbria A protein
IEKICEID_00624	CDS	339				hypothetical protein
IEKICEID_00625	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
IEKICEID_00626	CDS	591	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
IEKICEID_00627	CDS	273				hypothetical protein
IEKICEID_00628	CDS	948	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
IEKICEID_00629	CDS	876	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
IEKICEID_00630	CDS	657	lolB		COG3017	Outer-membrane lipoprotein LolB
IEKICEID_00631	CDS	1263	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
IEKICEID_00632	CDS	1083	prfA		COG0216	Peptide chain release factor RF1
IEKICEID_00633	CDS	834	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
IEKICEID_00634	CDS	810				hypothetical protein
IEKICEID_00635	CDS	855	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
IEKICEID_00636	CDS	903				hypothetical protein
IEKICEID_00637	CDS	735				hypothetical protein
IEKICEID_00638	CDS	1734	dauA		COG0659	C4-dicarboxylic acid transporter DauA
IEKICEID_00639	CDS	402				hypothetical protein
IEKICEID_00640	CDS	1359	ynbD		COG0671	putative protein YnbD
IEKICEID_00641	CDS	1767	ynbC		COG2267	putative protein YnbC
IEKICEID_00642	CDS	624	ynbA		COG0558	Inner membrane protein YnbA
IEKICEID_00643	CDS	804	rhaS_1			HTH-type transcriptional activator RhaS
IEKICEID_00644	CDS	951		5.1.1.8		4-hydroxyproline 2-epimerase
IEKICEID_00645	CDS	1248	dadA1_1	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
IEKICEID_00646	CDS	867	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
IEKICEID_00647	CDS	1485	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
IEKICEID_00648	CDS	1521	acp			Sodium/proton-dependent alanine carrier protein
IEKICEID_00649	tRNA	88				tRNA-Ser(gga)
IEKICEID_00650	CDS	942	ghrA	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
IEKICEID_00651	CDS	552	ycdY		COG3381	Chaperone protein YcdY
IEKICEID_00652	CDS	561	yceB			putative lipoprotein YceB
IEKICEID_00653	CDS	1308	mdtH			Multidrug resistance protein MdtH
IEKICEID_00654	CDS	588	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
IEKICEID_00655	CDS	1539	murJ		COG0728	putative lipid II flippase MurJ
IEKICEID_00656	CDS	1731	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
IEKICEID_00657	CDS	555	yecM		COG3102	Protein YecM
IEKICEID_00658	CDS	762	cutC_1		COG3142	Copper homeostasis protein CutC
IEKICEID_00659	CDS	2424	ynfE_2	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
IEKICEID_00660	CDS	618	dmsB_3		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
IEKICEID_00661	CDS	777	dmsC_1		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
IEKICEID_00662	CDS	972	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
IEKICEID_00663	CDS	750	cmoA	2.1.3.-	COG0500	Carboxy-S-adenosyl-L-methionine synthase
IEKICEID_00664	CDS	399	yecN		COG3788	Inner membrane protein YecN
IEKICEID_00665	CDS	405				hypothetical protein
IEKICEID_00666	CDS	324				hypothetical protein
IEKICEID_00667	CDS	1770	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
IEKICEID_00668	CDS	432	nudB	3.6.1.67	COG0494	Dihydroneopterin triphosphate diphosphatase
IEKICEID_00669	CDS	744	yebC		COG0217	putative transcriptional regulatory protein YebC
IEKICEID_00670	CDS	522	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
IEKICEID_00671	CDS	618	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
IEKICEID_00672	CDS	1011	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
IEKICEID_00673	CDS	786	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
IEKICEID_00674	CDS	768	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
IEKICEID_00675	CDS	960	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
IEKICEID_00676	CDS	1341	mepM	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
IEKICEID_00677	CDS	975	lpxM	2.3.1.243	COG1560	Lipid A biosynthesis myristoyltransferase
IEKICEID_00678	CDS	858	allS_2			HTH-type transcriptional activator AllS
IEKICEID_00679	CDS	522	sfaA			S-fimbrial protein subunit SfaA
IEKICEID_00680	CDS	699	elfD_1		COG3121	putative fimbrial chaperone protein ElfD
IEKICEID_00681	CDS	2487	yraJ		COG3188	Outer membrane usher protein YraJ
IEKICEID_00682	CDS	1017				hypothetical protein
IEKICEID_00683	CDS	429				hypothetical protein
IEKICEID_00684	CDS	1443	pykA	2.7.1.40	COG0469	Pyruvate kinase II
IEKICEID_00685	CDS	846	hexR_1		COG1737	HTH-type transcriptional regulator HexR
IEKICEID_00686	CDS	1476	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
IEKICEID_00687	CDS	849	pdxK	2.7.1.35	COG2240	Pyridoxine/pyridoxal/pyridoxamine kinase
IEKICEID_00688	CDS	429	mdtJ_1		COG2076	Spermidine export protein MdtJ
IEKICEID_00689	CDS	333	mdtI		COG2076	Spermidine export protein MdtI
IEKICEID_00690	CDS	348	rutC_1	1.-.-.-		Putative aminoacrylate peracid reductase RutC
IEKICEID_00691	CDS	1926	yoaA	3.6.4.12	COG1199	putative ATP-dependent DNA helicase YoaA
IEKICEID_00692	CDS	699	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
IEKICEID_00693	CDS	603	slp		COG3065	Outer membrane protein Slp
IEKICEID_00694	CDS	1689	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
IEKICEID_00695	CDS	1122	rnd	3.1.13.5	COG0349	Ribonuclease D
IEKICEID_00696	CDS	744				hypothetical protein
IEKICEID_00697	CDS	1413				hypothetical protein
IEKICEID_00698	CDS	3009				hypothetical protein
IEKICEID_00699	CDS	774				hypothetical protein
IEKICEID_00700	CDS	285	minE		COG0851	Cell division topological specificity factor
IEKICEID_00701	CDS	816	minD		COG2894	Septum site-determining protein MinD
IEKICEID_00702	CDS	702	minC		COG0850	Septum site-determining protein MinC
IEKICEID_00703	CDS	270	ycgL		COG3100	Protein YcgL
IEKICEID_00704	CDS	1089				Tn3 family transposase TnXax1
IEKICEID_00705	CDS	657	ycgM		COG0179	putative protein YcgM
IEKICEID_00706	CDS	441				hypothetical protein
IEKICEID_00707	CDS	210				hypothetical protein
IEKICEID_00708	CDS	234				hypothetical protein
IEKICEID_00709	CDS	579				hypothetical protein
IEKICEID_00710	CDS	702	yadV			putative fimbrial chaperone YadV
IEKICEID_00711	CDS	2481	yehB_1		COG3188	Outer membrane usher protein YehB
IEKICEID_00712	CDS	1032	mrkD			Fimbria adhesin protein
IEKICEID_00713	CDS	303				hypothetical protein
IEKICEID_00714	CDS	600	inhA	4.2.1.103		Isonitrile hydratase
IEKICEID_00715	CDS	639	grxB		COG2999	Glutaredoxin 2
IEKICEID_00716	CDS	438	hslJ		COG3187	Heat shock protein HslJ
